url,image,title,reviews_stars,reviews_count,price,info,tags
https://www.google.com/maps/place/%E3%83%B4%E3%82%A9%E3%83%BC%E3%83%AD%E3%83%BB%E3%82%B3%E3%82%BA%E3%82%A3/data=!4m7!3m6!1s0x60188dba0d2de441:0xe4d0f4a42936704b!8m2!3d35.7243222!4d139.7460806!16s%2Fg%2F1tp278hb!19sChIJQeQtDbqNGGARS3A2KaT00OQ?authuser=0&hl=ja&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_92-xC0P7NmDSS6hkYSEX0648B42PcqDvIxWYuiNvKWD_49cKPp_gOlMr0xeAtIaTMLs4iMdNTt4Ia2LSVPYiECoaF3z3IuK8qkfcImVG2P27xZRgINTi5pUW42uhUiWssbpH=w163-h92-k-no,ヴォーロ・コズィ,,,,"15:00  再開時間: 18:00; イタリア料理; まもなく閉店:; 白山４丁目３７−２２; ￥10,000 以上; 高級感漂うイタリアン レストラン",イートイン; テイクアウト非対応; 宅配非対応
https://www.google.com/maps/place/TRATTORIA+SICILIA%EF%BC%88%E3%83%88%E3%83%A9%E3%83%83%E3%83%88%E3%83%AA%E3%82%A2%E3%82%B7%E3%82%B7%E3%83%AA%E3%82%A2%EF%BC%89/data=!4m7!3m6!1s0x60188d9b634196bf:0xa79709f32752cdc0!8m2!3d35.7257303!4d139.7486681!16s%2Fg%2F11s7kjdp84!19sChIJv5ZBY5uNGGARwM1SJ_MJl6c?authuser=0&hl=ja&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_92-xC0P7NmDSS6hkYSEX0648B42PcqDvIxWYuiNvKWD_49cKPp_gOlMr0xeAtIaTMLs4iMdNTt4Ia2LSVPYiECoaF3z3IuK8qkfcImVG2P27xZRgINTi5pUW42uhUiWssbpH=w163-h92-k-no,TRATTORIA SICILIA（トラットリアシシリア）,,,,営業時間外; 営業開始: 17:30; 本駒込２丁目１−５ A.P.P.bld 1F; イタリア料理,イートイン; テイクアウト非対応; 宅配非対応
https://www.google.com/maps/place/%E3%83%A9%C2%B7%E3%83%99%E3%83%83%E3%82%AB%E3%83%BC%E3%82%BF/data=!4m7!3m6!1s0x60188da5804fb955:0xabe8ab67bdd5b80a!8m2!3d35.7213465!4d139.7395424!16s%2Fg%2F1tj1s204!19sChIJVblPgKWNGGARCrjVvWer6Ks?authuser=0&hl=ja&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_92-xC0P7NmDSS6hkYSEX0648B42PcqDvIxWYuiNvKWD_49cKPp_gOlMr0xeAtIaTMLs4iMdNTt4Ia2LSVPYiECoaF3z3IuK8qkfcImVG2P27xZRgINTi5pUW42uhUiWssbpH=w163-h92-k-no,ラ·ベッカータ,,,,"大塚３丁目３４−９ ライオンズマンション小石川植物園; イタリア料理; 営業開始: 18:00; 営業時間外; ￥2,000～3,000",イートイン; 宅配非対応
https://www.google.com/maps/place/%E3%83%88%E3%83%A9%E3%83%83%E3%83%88%E3%83%AA%E3%82%A2+%E3%83%94%E3%83%83%E3%83%84%E3%82%A7%E3%83%AA%E3%82%A2+%E3%83%A9+%E3%83%B4%E3%82%A3%E3%82%AA%E3%83%A9/data=!4m7!3m6!1s0x60188d2028ced407:0x3b5b98c94c815a0e!8m2!3d35.7186666!4d139.7649085!16s%2Fg%2F11r_mzpm0c!19sChIJB9TOKCCNGGARDlqBTMmYWzs?authuser=0&hl=ja&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_92-xC0P7NmDSS6hkYSEX0648B42PcqDvIxWYuiNvKWD_49cKPp_gOlMr0xeAtIaTMLs4iMdNTt4Ia2LSVPYiECoaF3z3IuK8qkfcImVG2P27xZRgINTi5pUW42uhUiWssbpH=w163-h92-k-no,トラットリア ピッツェリア ラ ヴィオラ,,,,"￥2,000～3,000; イタリア料理; 営業開始: 18:00; 営業時間外; 根津２丁目２０−１６",イートイン; 非接触宅配
https://www.google.com/maps/place/%E3%81%9F%E3%81%99%E8%8A%B1/data=!4m7!3m6!1s0x60188d005bae439b:0xa1cf0e331f367fc2!8m2!3d35.72116!4d139.7401115!16s%2Fg%2F11yb3xt4zc!19sChIJm0OuWwCNGGARwn82HzMOz6E?authuser=0&hl=ja&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_92-xC0P7NmDSS6hkYSEX0648B42PcqDvIxWYuiNvKWD_49cKPp_gOlMr0xeAtIaTMLs4iMdNTt4Ia2LSVPYiECoaF3z3IuK8qkfcImVG2P27xZRgINTi5pUW42uhUiWssbpH=w163-h92-k-no,たす花,,,,千石２丁目１−３ A-placer 101; 営業時間外; 営業開始: 18:00; イタリア料理,イートイン; テイクアウト非対応; 宅配非対応
https://www.google.com/maps/place/Canade/data=!4m7!3m6!1s0x60188d5feafcf14d:0x7b08fe3ade2eab67!8m2!3d35.7052454!4d139.7583332!16s%2Fg%2F11m_g3cbb1!19sChIJTfH86l-NGGARZ6su3jr-CHs?authuser=0&hl=ja&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_92-xC0P7NmDSS6hkYSEX0648B42PcqDvIxWYuiNvKWD_49cKPp_gOlMr0xeAtIaTMLs4iMdNTt4Ia2LSVPYiECoaF3z3IuK8qkfcImVG2P27xZRgINTi5pUW42uhUiWssbpH=w163-h92-k-no,Canade,,,,"本郷２丁目３１−３ 二木ビル 1F; イタリア料理; ￥10,000 以上; 営業時間外; 営業開始: 17:00",イートイン; テイクアウト非対応; 宅配非対応
