id,type,name,category,latitude,longitude
4323838522,node,Arrêt Sen Carreaux 2000,bus_stop,14.7387536,-17.4541104
4323838523,node,（名称不明）,bus_stop,14.7389544,-17.5100541
4323838524,node,（名称不明）,bus_stop,14.7394378,-17.5101102
4323838525,node,（名称不明）,bus_stop,14.7395481,-17.4686992
4323838526,node,Arrêt Mosquée Arafat5,bus_stop,14.7396452,-17.4532981
4323838527,node,（名称不明）,bus_stop,14.739886,-17.4686121
4323838528,node,（名称不明）,bus_stop,14.7399196,-17.4714007
4323838529,node,（名称不明）,bus_stop,14.7401543,-17.4717586
4323838530,node,（名称不明）,bus_stop,14.7402156,-17.4573675
4323838531,node,（名称不明）,bus_stop,14.7406364,-17.4568789
4323838532,node,（名称不明）,bus_stop,14.7415756,-17.4514354
4323838533,node,（名称不明）,bus_stop,14.7420478,-17.450522
4323838534,node,（名称不明）,bus_stop,14.7423711,-17.4502809
4323838535,node,（名称不明）,bus_stop,14.742548,-17.4553236
4323838536,node,（名称不明）,bus_stop,14.742562,-17.4428146
4323838537,node,（名称不明）,bus_stop,14.7426107,-17.4426507
4323838538,node,（名称不明）,bus_stop,14.7427868,-17.4702049
4323838539,node,（名称不明）,bus_stop,14.742791,-17.4552786
4323838540,node,（名称不明）,bus_stop,14.7428587,-17.4485287
4323838541,node,ARRET JARDIN PATTE D'OIE,bus_stop,14.7430073,-17.4435518
4323838542,node,ARRET JARDIN PATTE D'OIE,bus_stop,14.743365,-17.4437747
4323838543,node,（名称不明）,bus_stop,14.7443194,-17.4512197
4323838544,node,（名称不明）,bus_stop,14.744412,-17.4501218
4323838545,node,（名称不明）,bus_stop,14.7449,-17.4690971
4323838546,node,（名称不明）,bus_stop,14.7446856,-17.5123799
4323838547,node,（名称不明）,bus_stop,14.7447118,-17.5123566
4323838548,node,（名称不明）,bus_stop,14.7449696,-17.4552925
4323838549,node,Telenco,bus_stop,14.7451462,-17.4547695
4323838550,node,（名称不明）,bus_stop,14.7460636,-17.443079
4323838551,node,（名称不明）,bus_stop,14.746175,-17.4668121
4323838552,node,（名称不明）,bus_stop,14.746366,-17.5095772
4323838553,node,（名称不明）,bus_stop,14.7465748,-17.5131596
4323838554,node,（名称不明）,bus_stop,14.746577,-17.4662977
4323838555,node,ARRET CITE MONTAGNE PARCELLES,bus_stop,14.7462716,-17.4456089
4323838556,node,ARRET CITE MONTAGNE PARCELLES,bus_stop,14.7469855,-17.4453966
4323838557,node,（名称不明）,bus_stop,14.7481037,-17.5076943
4323838558,node,（名称不明）,bus_stop,14.7481252,-17.4902804
4323838559,node,（名称不明）,bus_stop,14.7484281,-17.514309
4323838560,node,ARRET TALLY BOU BESS PARCELLES,bus_stop,14.7485016,-17.4438396
4323838561,node,ARRET TALLY BOU BESS PARCELLES,bus_stop,14.748502,-17.4440421
4323838562,node,（名称不明）,bus_stop,14.7489545,-17.4912109
4323838563,node,（名称不明）,bus_stop,14.7490052,-17.5065781
4323838564,node,（名称不明）,bus_stop,14.7496337,-17.5050898
4323838565,node,（名称不明）,bus_stop,14.7498692,-17.4472462
